Id	Longitude	Latitude	Depth	RecentDate	OldestDate	Archive	Material	DOI
1945	-69.8	43.65	30	-0.053	0.917	Ocean	Others	10.1007/s00382-007-0344-8
1946	105	33.316	1200	-0.053	1.758	Speleothem	Speleothem	10.1126/science.1163965
1947	-122.255627	47.63349	2855	0.392	0.976	Lake	Non-Carbonate	10.1038/ngeo554
1948	-122.255627	47.63349	2855	0.308	0.901	Lake	Non-Carbonate	10.1038/ngeo554
1949	-112.11	-79.48	1766	-0.055610619	29.56164	Ice	Ice	10.1038/nature12376
1950	178	-40.38	2197	0.97	25.1	Ocean	Planktonic foraminifera	10.1029/97PA02982
1951	178	-40.38	2197	0.97	25.1	Ocean	Benthic foraminifera	10.1029/97PA02982
1952	172.025	-45.995	1370	2.7	116.705	Ocean	Benthic foraminifera	10.1029/97PA02982
1953	172.025	-45.995	1370	2.7	116.705	Ocean	Planktonic foraminifera	10.1029/97PA02982
1954	-178.4917	-42.5333	1408	0	160.15	Ocean	Planktonic foraminifera	10.1029/97PA02982
1955	-178.4917	-42.5333	1408	3.5	154.6	Ocean	Benthic foraminifera	10.1029/97PA02982
1956	9.39	2.5	1328	0.06	21.77	Ocean	Planktonic foraminifera	10.1130/G21874.1
1957	-36.6366	-4.61333	830	0.17	20.74	Ocean	Planktonic foraminifera	10.1016/j.epsl.2005.11.012
1958	9.395	2.502	1295	0.36	155.42	Ocean	Planktonic foraminifera	10.1126/science.1140461
1959	6.767167	78.915662	1491	-0.057	2.07	Ocean	Planktonic foraminifera	10.1016/j.palaeo.2011.05.030
1960	6.767167	78.915662	1491	-0.057	2.07	Ocean	Planktonic foraminifera	10.1016/j.palaeo.2011.05.030
1961	6.767167	78.915662	1389	0.421	8.838	Ocean	Benthic foraminifera	10.1002/palo.20028
1962	6.767167	78.915662	1389	0.421	8.838	Ocean	Planktonic foraminifera	10.1002/palo.20028
1963	6.767167	78.915662	1389	0.421	8.809	Ocean	Planktonic foraminifera	10.1002/palo.20028
1964	-91.34	26.95	2248	10.992	18.354	Ocean	Planktonic foraminifera	10.1029/2010PA001928
1965	-119	38	1945	27.62091992	40.3724878	Lake	Carbonate	10.1006/qres.1997.1940
1966	-119	38	1945	27.6209199185	40.3724877967	Lake	Carbonate	10.1006/qres.1997.1940
1967	-119	38	1945	16.7144562	27.54897826	Lake	Carbonate	10.1006/qres.1997.1940
1968	-119	38	1945	14.59	16.67212871	Lake	Carbonate	10.1006/qres.1997.1940
1969	-119	38	1945	14.59	16.67212871	Lake	Carbonate	10.1006/qres.1997.1940
1970	64	81	580	-0.045	0.15	Ice	Ice	https://etd.ohiolink.edu/ap/10?0::NO:10:P10_ACCESSION_NUM:osu1392106069
1971	-88.1	44.09	227	1.321	8.273	Lake	Non-Carbonate	10.1016/j.quaint.2010.06.030
1972	-88.1	44.09	227	1.321	8.273	Lake	Non-Carbonate	10.1016/j.quaint.2010.06.030
1973	-0.58	51.98	150	0.057	0.338	Tree	Cellulose	10.1016/j.quascirev.2012.10.048
1974	-0.58	51.98	150	0.057	0.338	Tree	Cellulose	10.1016/j.quascirev.2012.10.048
1975	-0.59	51.98	50	-0.052	0.046	Tree	Cellulose	
1976	29.93	-24.16	1450	39.8	57.93	Speleothem	Speleothem	10.1016/j.epsl.2009.03.016
1977	30.876167	81.537667	862	11.94	144.86	Ocean	Benthic foraminifera	10.1029/1999PA000454
1978	15.6723	82.0237	2531	0	123.34	Ocean	Benthic foraminifera	10.1029/1999PA000454
1979	15.6723	82.0237	2531	0	166.32	Ocean	Benthic foraminifera	10.1029/1999PA000454
1980	30.876167	81.537667	862	7.38	144.86	Ocean	Benthic foraminifera	10.1029/1999PA000454
1981	134.51	7.27	2	-0.05358	-0.04383	Ocean	Coral	10.1007/s00338-009-0576-7
1982	134.51	7.27	2	-0.05358	-0.04558	Ocean	Coral	10.1007/s00338-009-0576-7
1983	110.9	25.2	380	19.67	49.96185125	Speleothem	Speleothem	10.1016/j.palaeo.2008.03.029
1984	109.8	28.8	420	19.1	30.3	Speleothem	Speleothem	10.1016/j.palaeo.2008.03.029
1985	103.35	24.2	1500	36.079	52.594	Speleothem	Speleothem	10.1130/G22567.1
1986	109.4667	30.75	1250	57.6171751	69.55269721	Speleothem	Speleothem	10.1007/s11430-007-0059-z
1987	90.55	28.97	4200	-0.051	0.005	Lake	Non-Carbonate	10.1007/s11434-012-5012-7
1988	90.55	28.97	4200	-0.051	0.005	Lake	Non-Carbonate	10.1007/s11434-012-5012-7
1989	90.55	28.97	4200	-0.051	-0.038	Lake	Non-Carbonate	10.1007/s11434-012-5012-7
1990	90.55	28.97	4200	-0.051	0.024	Lake	Non-Carbonate	10.1007/s11434-012-5012-7
1991	90.55	28.97	4200	-0.051	0.024	Lake	Non-Carbonate	10.1007/s11434-012-5012-7
1992	107.9	25.5	570	7.322	16.319	Speleothem	Speleothem	10.1007/s11430-010-0025-z
1993	112.7	16.7	5	0.064	0.914	Ocean	Carbonate	10.1038/ncomms1297 
1994	-89.07	16.2086	366	0	2.004	Speleothem	Speleothem	10.1126/science.1226299
1995	-89.07	16.2086	366	-0.0539	1.9887	Speleothem	Speleothem	10.1126/science.1226299 
1996	158.95	-0.03	2311	3.7	53	Ocean	Benthic foraminifera	10.1126/science.1193221
1997	161	0	3400	3.7	53	Ocean	Benthic foraminifera	10.1126/science.1193221
1998	-120.03	34.77	730	-0.058	2.932	Lake	Non-Carbonate	10.1016/j.orggeochem.2013.10.015
1999	-120.03	34.77	730	-0.058	2.932	Lake	Non-Carbonate	10.1016/j.orggeochem.2013.10.015
2000	-120.03	34.77	730	-0.058	2.932	Lake	Non-Carbonate	10.1016/j.orggeochem.2013.10.015
2001	-120.03	34.77	730	-0.058	2.932	Lake	Non-Carbonate	10.1016/j.orggeochem.2013.10.015
2002	-120.03	34.77	730	-0.049529412	2.932303797	Lake	Non-Carbonate	10.1016/j.orggeochem.2013.10.015
2003	-120.03	34.77	730	0.675578358	2.907878481	Lake	Non-Carbonate	10.1016/j.orggeochem.2013.10.015
2004	63.08	22.2	2387	8.25	762.75	Ocean	Planktonic foraminifera	10.5194/cp-6-63-2010
2005	63.08	22.2	2387	180.78	629.88	Ocean	Planktonic foraminifera	10.5194/cp-6-63-2010
2006	63.08	22.2	2387	9.66	762.75	Ocean	Benthic foraminifera	10.5194/cp-6-63-2010
2007	25.82833	-41.33167	2907	0.29	353.18	Ocean	Benthic foraminifera	10.1038/NGEO1782
2008	25.82833	-41.33167	2907	0.29	353.18	Ocean	Planktonic foraminifera	10.1038/NGEO1782
2009	43.58333	-23.14	1.1	-0.045625	0.290375	Ocean	Coral	10.1016/j.epsl.2004.09.028
2010	45.1	-12.65	2	-0.04362	0.08438	Ocean	Coral	10.1007/s00531-008-0365-5
2011	113.75	-28.47	5	-0.059	0.103	Ocean	Coral	10.1038/ncomms4607
2012	113.75	-28.47	5	-0.059	0.103	Ocean	Coral	10.1038/ncomms4607
2013	113.75	-28.47	5	-0.043	0.155	Ocean	Coral	10.1038/ncomms4607
2014	113.75	-28.47	5	-0.043	0.155	Ocean	Coral	10.1038/ncomms4607
